id,price
375,7.455
376,7.736
377,8.779
378,6.617
379,7.559
380,7.4221111111111115
381,8.04575
382,7.537
383,8.494833333333334
384,7.816
385,6.528
386,7.967
387,7.208
388,5.976
389,8.2515
390,9.473222222222224
391,7.731
392,8.819
393,7.57
394,6.836
395,6.669
396,9.218399999999999
397,8.357
398,6.871
399,7.253
400,9.524
401,6.766
402,8.696
403,8.383
404,6.52
405,6.422
406,5.964
407,9.115
408,6.273
409,8.13975
410,6.962
411,6.447
412,6.159
413,8.401
414,6.8
415,7.559
416,8.974333333333334
417,6.109
418,7.8804
419,8.213000000000001
420,7.236
421,6.075
422,8.012
423,6.5895
424,6.142
425,5.938
426,8.549
427,9.267
428,9.138
429,6.225
430,8.225
431,6.41
432,7.746
433,6.373
434,7.954
435,6.49
436,7.771
437,8.512
438,6.516299999999999
439,8.454
440,8.009
441,6.569
442,6.492461538461539
443,7.924555555555555
444,6.52
445,8.326
446,6.39
447,6.471
448,7.129
449,8.462
450,9.757
451,8.5585
452,6.77
453,6.646999999999999
454,8.29525
455,8.302
456,5.911
457,7.664
458,8.553
459,9.757
460,6.759727272727273
461,7.141
462,8.371
463,6.528
464,9.676
465,9.513
466,7.774
467,6.443
468,6.702249999999999
469,7.347
470,7.629
471,6.996
472,9.073343749999998
473,6.39
474,8.034
475,6.488
476,9.369
477,6.554
478,7.581
479,7.659
480,6.979
481,8.133285714285714
482,7.148
483,6.213
484,8.227
485,6.515
486,8.775125
487,8.974333333333334
488,7.862
489,7.938
490,7.175
491,5.878
492,9.102
493,6.091
494,8.963
495,8.112
496,7.974
497,7.715
498,8.112
499,8.522
500,6.9665
501,9.106
502,6.942
503,7.891
504,6.825
505,8.4865
506,6.443
507,6.981
508,8.328333333333333
509,6.446
510,6.534
511,7.039
512,8.15
513,6.9575
514,8.477272727272727
515,9.643
516,6.443
517,6.977
518,9.412
519,5.927
520,7.274
521,6.103
522,9.389999999999999
523,8.4862
524,6.894
525,6.225
526,6.194
527,8.482333333333333
528,8.195
529,8.59
530,6.889888888888887
531,8.661714285714286
532,7.610666666666667
533,8.801
534,7.838
535,8.269714285714285
536,9.762
537,5.905
538,6.845
539,7.971
540,7.4223333333333334
541,7.3934
542,8.442
543,7.748
544,7.512
545,6.850714285714286
546,9.146166666666668
547,6.567
548,8.5585
549,7.849888888888888
550,6.296
551,6.433
552,9.821666666666667
553,8.283
554,8.605
555,8.006090909090908
556,8.793612903225808
557,6.163
558,6.433
559,6.192
560,8.487333333333334
561,7.691166666666667
562,6.611
563,7.766
564,7.493
565,6.891
566,7.043
567,7.894
568,7.1895
569,6.227
570,8.771
571,6.823
572,6.304
573,7.566
574,8.105
575,9.405
576,7.134
577,7.777
578,6.891
579,8.837921052631577
580,6.68
581,5.927
582,7.349
583,6.857055555555555
584,5.861
585,6.227
586,6.246
587,9.763
588,7.129
589,7.610666666666667
590,6.45
591,6.557
592,6.064
593,7.610666666666667
594,7.663
595,6.872
596,8.454
597,7.239
598,6.415113207547165
599,8.746
600,7.388
601,6.769500000000001
602,6.011
603,9.677
604,7.836
605,6.075
606,8.924
607,6.314
608,6.942
609,7.869062499999999
610,6.850714285714286
611,6.692
612,7.997
613,6.535
614,6.9665
615,8.439
616,6.368
617,8.487777777777778
618,6.930560975609756
619,6.548
620,6.116
621,8.454
622,9.829
623,6.8815384615384625
624,6.977
625,6.023
626,6.133
627,8.6942
628,7.635
629,9.232
630,7.379666666666668
631,6.735
632,8.408
633,8.924916666666666
634,6.515
635,6.768
636,7.975
637,8.2
638,6.26
639,8.046
640,7.649
641,8.403454545454546
642,9.035916666666667
643,8.112
644,8.968290322580646
645,6.994600000000003
646,9.294428571428572
647,7.046
648,9.284
649,7.81935294117647
650,6.635
651,6.485342105263155
652,9.411
653,6.108999999999999
654,7.781499999999999
655,6.3352
656,9.073343749999998
657,9.672
658,8.254
659,6.108999999999999
660,6.592
661,8.858586956521743
662,6.5514285714285725
663,7.635250000000001
664,8.75988524590164
665,8.120736842105263
666,6.516299999999999
667,6.768
668,6.522710526315789
669,9.811
670,6.415113207547165
671,9.343
672,7.072
673,7.51
674,8.319666666666667
675,6.535
676,6.446
677,8.52476595744681
678,6.356000000000001
679,8.224
680,9.23
681,7.4223333333333334
682,9.106
683,8.120736842105263
684,6.863
685,8.516
686,9.106
687,6.615
688,7.852
689,8.365
690,6.461833333333335
691,8.085
692,8.924
693,6.107
694,9.672
695,5.974
696,6.551
697,7.754
698,9.54
699,8.219571428571431
700,6.282
701,8.857076923076924
702,7.121
703,7.852
704,8.3695
705,7.277142857142857
706,7.088
707,6.836
708,7.653
709,6.441666666666666
710,5.886
711,7.279714285714285
712,6.458
713,8.344
714,8.288
715,8.669
716,7.504
717,7.145428571428572
718,7.754
719,6.998
720,6.778
721,7.08
722,6.891
723,6.45
724,6.683
725,9.3815
726,7.776624999999999
727,7.175
728,6.781999999999999
729,6.894142857142856
730,6.777
731,6.589
732,8.05
733,7.911
734,8.133285714285714
735,8.697
736,9.76
737,9.634
738,6.501
739,7.800666666666667
740,8.631499999999999
741,7.562
742,6.93
743,6.5465
744,6.057250000000001
745,8.223
746,8.213000000000001
747,8.156
748,8.313
749,8.517
750,6.891
751,9.791166666666667
752,8.572
753,8.049571428571427
754,6.286
755,6.588
756,8.959
757,6.663
758,6.816599999999999
759,6.981
760,7.391
761,9.812000000000001
762,7.482
763,7.789166666666667
764,6.938
765,7.779388888888889
766,9.658
767,8.492
768,7.105
769,6.747879310344831
770,8.302
771,8.472
772,8.213000000000001
773,8.884
774,9.775
775,9.763
776,8.812695652173913
777,6.349
778,7.4446666666666665
779,8.4725
780,9.836
781,6.321375
782,6.103
783,6.999
784,7.082
785,8.835766666666665
786,8.901
787,8.525
788,8.036
789,9.003
790,8.175333333333334
791,7.443
792,6.299
793,6.39
794,6.526
795,7.129
796,6.303
797,8.924916666666666
798,7.686833333333333
799,8.792
800,8.837921052631577
801,6.354
802,8.513
803,6.4827142857142865
804,8.355368421052631
805,6.551
806,9.757
807,8.449
808,7.474
809,6.619
810,9.3135
811,9.316
812,8.328333333333333
813,6.528
814,6.541
815,8.339
816,9.8375
817,8.905000000000001
818,7.781
819,7.6465
820,7.276
821,8.857076923076924
822,9.176
823,6.415113207547165
824,7.365
825,6.945
826,8.469
827,7.934142857142859
828,9.577
829,6.529086956521739
830,8.525
831,8.457300000000002
832,9.54434285714286
833,8.238666666666665
834,8.249
835,7.6465
836,7.1
837,8.355368421052631
838,9.837
839,8.497
840,6.33
841,5.979
842,8.927407407407408
843,9.747
844,6.14
845,8.476
846,7.763
847,6.474
848,7.782
849,7.424
850,9.302
851,7.979
852,8.608
853,8.212333333333335
854,7.849888888888888
855,7.475
856,7.129
857,8.466166666666666
858,6.299
859,8.08
860,8.074666666666667
861,6.353000000000001
862,8.516
863,8.133285714285714
864,7.960600000000001
865,6.735363636363635
866,6.569
867,7.534
868,6.522
869,6.17
870,6.213
871,9.073343749999998
872,6.361
873,7.1803333333333335
874,6.871
875,6.914
876,7.588
877,8.892
878,8.561
879,6.515
880,7.741
881,6.321
882,9.658
883,7.228
884,6.286
885,7.691166666666667
886,6.857055555555555
887,7.472699999999999
888,6.469666666666666
889,9.747
890,8.76
891,7.898
892,7.2
893,8.757299999999999
894,8.408
895,8.760076923076925
896,6.28
897,7.89
898,6.449
899,6.512
900,7.400666666666666
901,9.66
902,8.038
903,8.634323529411763
904,9.828
905,7.107
906,6.836
907,6.6617500000000005
908,6.265
909,8.803
910,6.109
911,7.472
912,8.78425
913,6.777
914,7.493
915,9.744
916,5.976
917,6.905321428571428
918,5.787
919,7.212
920,6.945
921,6.314
922,9.658
923,6.342
924,5.841
925,6.136
926,9.828
927,9.757
928,6.8477500000000004
929,6.2228
930,8.356
931,8.995923076923077
932,9.297
933,9.294428571428572
934,6.136
935,6.461833333333335
936,9.539840579710146
937,8.596
938,8.857076923076924
939,8.62
940,7.765
941,8.105
942,8.120736842105263
943,9.146166666666668
944,7.909
945,7.792
946,8.608
947,6.286
948,7.427085714285712
949,6.223
950,8.857076923076924
951,6.405
952,7.35
953,8.41
954,6.319
955,9.2366
956,8.382
957,6.073
958,7.105
959,7.981
960,7.777
961,7.573
962,6.787
963,9.299
964,7.852
965,6.271
966,6.938
967,7.943
968,6.599199999999999
969,9.007
970,6.834
971,5.969
972,8.031
973,6.443
974,9.374
975,7.566
976,6.273
977,9.198
978,6.743
979,8.322
980,8.294
981,8.608
982,9.829
983,6.229
984,9.63
985,8.04575
986,9.073343749999998
987,7.557
988,7.66188888888889
989,6.609
990,8.133285714285714
991,7.352
992,8.835166666666666
993,8.852
994,6.109
995,9.00275
996,6.107
997,7.4
998,6.359833333333334
999,7.213
1000,7.559
1001,9.54434285714286
1002,8.433
1003,7.649
1004,6.192
1005,8.026
1006,9.757
1007,8.593874999999999
1008,6.073
1009,6.529086956521739
1010,7.559
1011,6.755464285714283
1012,7.231
1013,8.07
1014,5.922
1015,6.016
1016,6.073
1017,8.743
1018,9.552
1019,8.643
1020,9.17
1021,7.922695652173913
1022,6.303
1023,8.214
1024,7.513
1025,7.35
1026,8.334
1027,6.39
1028,7.724
1029,6.567
1030,6.638000000000001
1031,6.422
1032,6.4827142857142865
1033,8.910714285714285
1034,6.707055555555553
1035,6.654
1036,6.43
1037,6.928
1038,6.198
1039,6.057250000000001
1040,8.112
1041,9.001
1042,7.225
1043,8.08
1044,7.2085
1045,9.492
1046,8.37
1047,8.026
1048,9.467424528301887
1049,8.325
1050,8.494833333333334
1051,7.2265999999999995
1052,6.125
1053,8.334
1054,8.806
1055,6.692
1056,8.019285714285713
1057,9.321
1058,7.217
1059,9.703
1060,7.829
1061,7.766
1062,7.691166666666667
1063,6.9665
1064,7.728999999999999
1065,6.468
1066,9.794
1067,7.129
1068,8.421
1069,8.803
1070,7.190875
1071,6.5649999999999995
1072,9.17
1073,6.917
1074,6.942
1075,8.128
1076,6.286
1077,6.6845
1078,6.246
1079,8.671
1080,7.629
1081,7.942833333333333
1082,8.493500000000001
1083,7.188
1084,9.767
1085,5.976
1086,8.334
1087,7.649
1088,8.603
1089,6.3355
1090,6.755
1091,9.552
1092,7.134
1093,8.21
1094,6.227
1095,9.757
1096,8.206666666666667
1097,6.443
1098,6.515
1099,7.655
1100,6.589
1101,9.706583333333333
1102,8.771
1103,9.658
1104,8.08
1105,6.737
1106,9.757
1107,9.658
1108,6.014
1109,7.819
1110,8.096
1111,7.087
1112,6.644
1113,6.628
1114,9.245
1115,7.067
1116,7.048888888888889
1117,9.445
1118,7.804
1119,9.747
1120,9.757
1121,6.93
1122,6.023
1123,7.7875
1124,7.378
1125,9.146166666666668
1126,6.7
1127,7.188
1128,8.652333333333333
1129,7.242
1130,9.172074074074075
1131,8.52476595744681
1132,7.443
1133,6.292
1134,6.5
1135,7.9215
1136,8.804
1137,8.3945
1138,7.695
1139,8.733
1140,9.654
1141,6.108999999999999
1142,6.321375
1143,9.778
1144,9.630478260869566
1145,7.2265999999999995
1146,8.5585
1147,8.803
1148,6.39
1149,8.674625
1150,6.515
1151,7.764
1152,6.895
1153,7.609666666666666
1154,5.897000000000001
1155,8.7062
1156,8.858586956521743
1157,7.85
1158,9.138
1159,7.409
1160,7.751
1161,9.38
1162,6.542
1163,9.762
1164,6.14
1165,6.39
1166,6.871
1167,8.472
1168,7.377
1169,6.899
1170,6.34
1171,8.047
1172,6.692
1173,9.29525
1174,7.792
1175,9.757
1176,7.891
1177,8.757299999999999
1178,7.03
1179,6.828
1180,6.85
1181,9.001
1182,6.347
1183,8.017
1184,6.163
1185,6.404
1186,6.688
1187,6.068
1188,8.249
1189,6.871
1190,6.518
1191,9.705
1192,8.961333333333334
1193,6.639
1194,6.516299999999999
1195,6.163
1196,6.7692499999999995
1197,8.71597014925373
1198,8.779
1199,6.836
1200,8.639
1201,6.7
1202,5.938
1203,8.047
1204,7.026
1205,8.442
1206,8.901291666666667
1207,8.334
1208,6.361
1209,8.418000000000001
1210,9.3815
1211,6.852
1212,8.528
1213,8.3008
1214,8.304571428571428
1215,6.33
1216,6.535
1217,6.963
1218,8.357699999999998
1219,9.076
1220,6.417
1221,8.608
1222,8.449
1223,6.8146666666666675
1224,7.642
1225,6.466
1226,6.7945
1227,8.968290322580646
1228,6.72
1229,7.610666666666667
1230,8.694
1231,8.07
1232,7.626
1233,9.569
1234,7.443
1235,7.794
1236,8.635
1237,9.18
1238,8.519
1239,9.672
1240,8.846
1241,8.75988524590164
1242,7.127
1243,8.444166666666666
1244,7.082
1245,8.236
1246,7.353
1247,7.763466666666667
1248,8.549
1249,8.509
1250,6.645
1251,9.658
1252,9.630478260869566
1253,6.458
1254,6.286
1255,6.443
1256,6.825
1257,7.744
1258,7.194
1259,7.825
1260,6.845
1261,7.946
1262,9.617
1263,7.363
1264,8.236
1265,9.757
1266,7.97
1267,7.6761
1268,7.677
1269,7.566
1270,9.658
1271,7.689
1272,9.835
1273,8.525
1274,9.443
1275,8.837921052631577
1276,7.556
1277,6.781
1278,6.474
1279,6.760000000000001
1280,7.791724137931036
1281,9.249
1282,8.4115
1283,6.611
1284,9.815333333333333
1285,7.182
1286,7.753
1287,9.475
1288,6.787
1289,5.897000000000001
1290,6.471
1291,8.523428571428571
1292,8.734
1293,6.615
1294,6.402
1295,6.39
1296,7.747400000000001
1297,7.233
1298,8.78425
1299,6.446
1300,9.84
1301,7.735
1302,7.610666666666667
1303,8.686
1304,6.693
1305,6.138
1306,6.378
1307,7.097
1308,8.674666666666667
1309,6.568971830985914
1310,8.244
1311,6.103
1312,7.849888888888888
1313,6.773
1314,7.394
1315,6.109
1316,8.120736842105263
1317,7.001
1318,6.678714285714285
1319,7.559
1320,6.977
1321,7.542
1322,6.417
1323,9.267999999999999
1324,6.804
1325,7.11
1326,9.157
1327,7.806
1328,6.992
1329,8.791
1330,6.792
1331,7.559
1332,8.278
1333,6.522
1334,8.134
1335,9.18
1336,8.4865
1337,8.201
1338,8.593499999999999
1339,6.891
1340,9.383
1341,7.232
1342,9.663
1343,8.924
1344,7.646
1345,7.559
1346,8.08
1347,9.54434285714286
1348,7.52
1349,8.292
1350,6.016
1351,6.628
1352,7.566
1353,7.051
1354,6.25
1355,6.498
1356,6.497
1357,9.073343749999998
1358,7.504
1359,8.574
1360,9.658
1361,6.902
1362,7.704
1363,9.66
1364,6.133
1365,6.646333333333334
1366,8.322
1367,9.3978
1368,6.568971830985914
1369,5.861
1370,9.539840579710146
1371,7.607
1372,6.851
1373,7.438
1374,7.359
1375,6.136
1376,8.581
1377,8.39
1378,6.717333333333333
1379,7.033
1380,9.38
1381,8.320346153846153
1382,8.017
1383,6.42
1384,8.5455
1385,6.864
1386,9.251
1387,5.897000000000001
1388,6.402
1389,9.073343749999998
1390,9.0135
1391,8.18388
1392,6.043
1393,6.996
1394,6.364125
1395,5.905
1396,6.991
1397,8.163
1398,5.905
1399,8.698
1400,9.106418604651163
1401,7.236
1402,7.127
1403,7.759
1404,6.139666666666666
1405,7.126
1406,6.638333333333333
1407,6.506
1408,9.66
1409,6.751
1410,9.757
1411,7.134
1412,6.89
1413,6.515
1414,7.993
1415,7.475
1416,6.852
1417,7.826
1418,7.569
1419,7.633
1420,7.527
1421,8.639
1422,5.976
1423,6.768
1424,7.977
1425,8.837921052631577
1426,8.844
1427,6.755
1428,6.688
1429,6.718
1430,9.676
1431,9.0835
1432,8.148
1433,8.033
1434,6.17
1435,8.695500000000001
1436,8.77212
1437,8.755
1438,8.593874999999999
1439,7.138333333333333
1440,7.121
1441,7.233
1442,7.748
1443,7.747400000000001
1444,8.51
1445,6.548000000000001
1446,7.475
1447,8.481
1448,8.432
1449,7.886
1450,6.438
1451,6.707055555555553
1452,8.478
1453,7.936
1454,6.683
1455,6.721
1456,6.55173333333334
1457,6.36
1458,8.795179487179489
1459,7.857
1460,8.334
1461,6.108999999999999
1462,8.29
1463,9.613
1464,6.775000000000001
1465,8.251
1466,7.748
1467,9.658
1468,8.568
1469,7.363
1470,7.852
1471,6.397
1472,8.464
1473,6.971
1474,8.394
1475,9.52
1476,8.506
1477,8.466
1478,8.995923076923077
1479,8.334
1480,8.988
1481,8.315
1482,6.686
1483,8.555
1484,6.601
1485,6.417
1486,9.736875
1487,7.218
1488,6.39
1489,8.857076923076924
1490,6.535
1491,7.251
1492,7.849888888888888
1493,8.443
1494,6.961
1495,6.131
1496,8.826500000000001
1497,8.238666666666665
1498,6.407
1499,7.363
1500,9.658
1501,7.476
1502,6.358
1503,9.775500000000001
1504,6.41
1505,7.386
1506,8.278
1507,7.475
1508,6.858499999999999
1509,8.59
1510,6.981
1511,8.408
1512,5.979
1513,6.103
1514,8.576
1515,6.356000000000001
1516,6.395
1517,6.787
1518,6.5
1519,7.949
1520,7.779388888888889
1521,7.610666666666667
1522,6.902
1523,5.872
1524,7.601
1525,8.08
1526,8.97
1527,6.129
1528,9.8375
1529,9.494
1530,5.914
1531,8.910714285714285
1532,8.426
1533,6.39
1534,6.443
1535,9.600636363636363
1536,9.274
1537,6.589
1538,6.192
1539,6.915
1540,6.075
1541,7.394333333333333
1542,6.847
1543,8.75988524590164
1544,8.175333333333334
1545,6.891
1546,8.961333333333334
1547,8.476
1548,6.506
1549,7.97
1550,7.607
1551,7.069
1552,8.457300000000002
1553,6.446
1554,8.613
1555,6.057
1556,6.735363636363635
1557,9.08
1558,8.320346153846153
1559,9.333
1560,9.791166666666667
1561,6.497
1562,8.733
1563,6.501
1564,6.941
1565,7.127
1566,6.353
1567,6.597
1568,8.489
1569,6.071
1570,6.578999999999999
1571,6.98075
1572,7.516899999999998
1573,8.97
1574,9.161
1575,6.057
1576,8.949
1577,9.294428571428572
1578,8.75988524590164
1579,6.515
1580,8.952733333333331
1581,8.474323529411764
1582,8.156
1583,9.647
1584,6.192
1585,6.512
1586,7.749
1587,7.409
1588,8.999
1589,8.488
1590,8.77306896551724
1591,9.658
1592,6.959
1593,6.442999999999999
1594,6.244
1595,6.863
1596,7.861
1597,7.169
1598,6.599199999999999
1599,5.817
1600,9.199
1601,7.933
1602,6.953
1603,9.299
1604,9.658
1605,8.320346153846153
1606,6.677666666666666
1607,6.415113207547165
1608,6.644000000000001
1609,7.717727272727273
1610,9.821666666666667
1611,8.615
1612,6.834
1613,8.224
1614,6.55173333333334
1615,9.328
1616,8.909926829268295
1617,9.757
1618,8.75988524590164
1619,6.806
1620,8.422666666666666
1621,9.035916666666667
1622,7.483
1623,7.123
1624,9.18
1625,8.44075
1626,6.299
1627,8.515
1628,8.294
1629,6.284
1630,9.29525
1631,8.75988524590164
1632,7.763466666666667
1633,8.371
1634,6.387
1635,8.857076923076924
1636,8.125
1637,7.282
1638,7.396
1639,9.1784
1640,6.405
1641,7.559
1642,8.219571428571431
1643,8.848
1644,8.249
1645,8.56
1646,6.91
1647,7.109
1648,9.658
1649,6.107
1650,7.797499999999999
1651,8.076
1652,9.757
1653,9.419
1654,8.322
1655,8.024
1656,6.109
1657,6.351
1658,7.88
1659,7.475
1660,6.578999999999999
1661,7.07
1662,8.261500000000002
1663,8.225
1664,8.466
1665,6.868
1666,9.261
1667,6.225
1668,6.649384615384614
1669,9.249666666666668
1670,7.964142857142858
1671,9.728
1672,6.365
1673,6.39
1674,6.515
1675,6.845
1676,8.729
1677,6.852
1678,6.836
1679,7.2265999999999995
1680,7.4446666666666665
1681,7.391
1682,7.999
1683,8.493
1684,8.437
1685,7.532
1686,6.62285
1687,8.67
1688,9.27
1689,8.645
1690,7.992
1691,7.444416666666666
1692,8.835766666666665
1693,7.031
1694,6.981
1695,7.914
1696,9.653
1697,6.898
1698,6.568971830985914
1699,6.967
1700,9.734
1701,8.305416666666666
1702,8.876
1703,6.858499999999999
1704,8.71597014925373
1705,8.75
1706,9.475
1707,8.452375
1708,9.071
1709,6.977
1710,9.467424528301887
1711,7.77
1712,7.792125
1713,6.998
1714,6.89
1715,8.854
1716,8.699
1717,8.495
1718,9.238
1719,8.355368421052631
1720,6.953
1721,7.655
1722,7.914
1723,9.757
1724,7.365
1725,7.443
1726,8.522
1727,7.61
1728,6.871
1729,8.123666666666667
1730,7.734500000000001
1731,6.662999999999999
1732,8.15
1733,7.419
1734,9.54434285714286
1735,8.909926829268295
1736,8.257
1737,8.853571428571428
1738,8.009
1739,7.281
1740,8.52476595744681
1741,7.244
1742,7.609
1743,8.213
1744,6.688
1745,8.521
1746,7.691166666666667
1747,9.757
1748,6.759727272727273
1749,8.661272727272728
1750,6.196
1751,9.821666666666667
1752,8.544117647058826
1753,8.935
1754,8.31
1755,5.964
1756,8.361722222222221
1757,6.378
1758,7.511
1759,8.155
1760,8.444166666666666
1761,7.843
1762,8.878
1763,7.852
1764,9.767
1765,7.63
1766,6.995
1767,6.292
1768,6.808896551724137
1769,6.512
1770,7.210999999999999
1771,9.509333333333332
1772,9.762
1773,6.45
1774,6.103
1775,9.146166666666668
1776,5.938
1777,8.213
1778,6.447
1779,6.292
1780,7.88
1781,7.129
1782,7.399857142857144
1783,7.922695652173913
1784,9.238
1785,5.841
1786,6.847
1787,6.461833333333335
1788,8.278
1789,8.256
1790,8.499105263157896
1791,8.670666666666667
1792,8.743
1793,6.474
1794,7.591
1795,8.319666666666667
1796,7.814
1797,9.511
1798,7.072
1799,8.661272727272728
1800,6.949142857142858
1801,6.720125
1802,6.5618
1803,8.310333333333334
1804,7.792125
1805,7.991
1806,9.768
1807,8.520285714285714
1808,8.025
1809,6.284
1810,6.93
1811,8.636
1812,6.596000000000001
1813,6.834
1814,7.916
1815,9.3978
1816,8.123666666666667
1817,7.922695652173913
1818,8.671
1819,6.402
1820,8.074666666666667
1821,6.3352
1822,6.159
1823,7.668000000000001
1824,7.074
1825,6.579
1826,8.449
1827,9.775500000000001
1828,7.727799999999999
1829,6.871
1830,9.122333333333332
1831,7.764
1832,9.212
1833,8.878
1834,6.168
1835,6.114
1836,6.872
1837,7.764
1838,6.611
1839,7.8149999999999995
1840,8.357
1841,7.851
1842,8.574
1843,6.501
1844,8.225
1845,6.669
1846,6.627
1847,7.9288
1848,9.658
1849,7.395
1850,8.306
1851,8.12
1852,6.495
1853,8.53
1854,6.314
1855,9.762
1856,9.2235
1857,8.908
1858,6.223
1859,9.676
1860,8.131
1861,6.163
1862,7.388
1863,7.922695652173913
1864,6.261
1865,7.554
1866,6.768
1867,9.658
1868,8.695500000000001
1869,8.466166666666666
1870,7.779388888888889
1871,8.304571428571428
1872,6.682
1873,8.616
1874,6.925
1875,6.5885
1876,7.763
1877,8.616
1878,7.867000000000001
1879,6.7428
1880,7.812
1881,8.858586956521743
1882,6.417
1883,8.078
1884,9.425
1885,9.658
